Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary,Ancestors
36790488,OMOP4778900,{11 (varenicline 0.5 MG Delayed Release Oral Tablet) / 14 (varenicline 1 MG Delayed Release Oral Tablet) } Pack,Clinical Pack,Standard,8/31/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36777125,OMOP4778899,{11 (varenicline 0.5 MG Delayed Release Oral Tablet) / 14 (varenicline 1 MG Delayed Release Oral Tablet) } Pack box of 1,Clinical Pack Box,Standard,8/31/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36790487,OMOP4778898,{11 (varenicline 0.5 MG Delayed Release Oral Tablet) / 14 (varenicline 1 MG Delayed Release Oral Tablet) } Pack [Champix],Branded Pack,Standard,8/31/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36777124,OMOP4778897,{11 (varenicline 0.5 MG Delayed Release Oral Tablet) / 14 (varenicline 1 MG Delayed Release Oral Tablet) } Pack [Champix] box of 1,Branded Pack Box,Standard,8/31/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36777015,OMOP4778896,{11 (varenicline 0.5 MG Delayed Release Oral Tablet) / 14 (varenicline 1 MG Delayed Release Oral Tablet) } Pack [Champix] box of 1 by Pfizer,Marketed Product,Standard,8/31/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
42731747,OMOP2721908,{11 (varenicline 0.5 MG Oral Tablet) / 11 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
44136654,OMOP1131285,{11 (varenicline 0.5 MG Oral Tablet) / 11 (varenicline 1 MG Oral Tablet) } Pack [Gd-Varenicline],Branded Pack,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
44136741,OMOP1131372,{11 (varenicline 0.5 MG Oral Tablet) / 11 (varenicline 1 MG Oral Tablet) } Pack [Gd-Varenicline] by Pfizer,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
40702803,OMOP4754419,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36070575,OMOP4997373,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,8/16/2020,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36814866,OMOP4828946,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) } Pack [Champix],Branded Pack,Standard,1/27/2019,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36953736,OMOP5214616,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) } Pack [Champix],Branded Pack,Standard,5/21/2023,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36931568,OMOP5214615,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Pfizer,Marketed Product,Standard,5/21/2023,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
21177907,OMOP340045,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,8/23/2017,12/30/2099,0,"10,000",0,"8,380",Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36284020,OMOP3134895,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack box of 1,Clinical Pack Box,Standard,9/30/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36897812,OMOP1004049,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix],Branded Pack,Standard,8/23/2017,12/30/2099,0,"10,000",0,"8,380",Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
782296,OMOP4832923,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] box of 1,Branded Pack Box,Standard,3/31/2019,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
782242,OMOP4832924,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] box of 1 by Pfizer,Marketed Product,Standard,3/31/2019,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
21177892,OMOP339924,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Mawdsley-Brooks,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
21178002,OMOP339588,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Pfizer,Marketed Product,Standard,8/23/2017,12/30/2099,"10,000","10,000","8,380","8,380",Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
40702799,OMOP4754423,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Sigma Pharmaceuticals Plc,Marketed Product,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
21177951,OMOP339806,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Sigma-Tau,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
21177736,OMOP339735,{11 (varenicline 0.5 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Waymade,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
40702800,OMOP4754422,{11 (varenicline 0.5 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36924825,OMOP5214617,{11 (varenicline 0.5 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,5/21/2023,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
35898675,OMOP5042915,{11 (varenicline 0.5 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix],Branded Pack,Standard,1/31/2021,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
40702801,OMOP4754421,{11 (varenicline 0.5 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix],Branded Pack,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36814865,OMOP4828945,{11 (varenicline 0.5 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Pfizer,Marketed Product,Standard,1/27/2019,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
35898674,OMOP5042914,{11 (varenicline 0.5 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Pfizer,Marketed Product,Standard,1/31/2021,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
40702829,OMOP4754420,{11 (varenicline 0.5 MG Oral Tablet) / 28 (varenicline 1 MG Oral Tablet) / 14 (varenicline 1 MG Oral Tablet) } Pack [Champix] by Pfizer,Marketed Product,Standard,6/3/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
19127968,749289,{11 (varenicline 0.5 MG Oral Tablet) / 42 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,12/29/2007,12/30/2099,"295,100","8,331,130","235,260","5,507,510",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36897550,OMOP988072,{11 (varenicline 0.5 MG Oral Tablet) / 42 (varenicline 1 MG Oral Tablet) } Pack box of 1,Clinical Pack Box,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
36897811,OMOP1004213,{11 (varenicline 0.5 MG Oral Tablet) / 42 (varenicline 1 MG Oral Tablet) } Pack [Champix],Branded Pack,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
43298440,OMOP573018,{11 (varenicline 0.5 MG Oral Tablet) / 42 (varenicline 1 MG Oral Tablet) } Pack [Champix] box of 1,Branded Pack Box,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
19130125,795737,{11 (varenicline 0.5 MG Oral Tablet [Chantix]) / 42 (varenicline 1 MG Oral Tablet [Chantix]) } Pack [Chantix First Month of Therapy],Branded Pack,Standard,5/31/2008,12/30/2099,"8,036,030","8,036,030","5,272,250","5,272,250",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
40221856,993503,12 HR bupropion hydrochloride 100 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,7/3/2010,12/30/2099,"17,221,750","17,670,280","3,247,490","3,354,060",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
45774486,1551468,12 HR bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,11/30/2014,12/30/2099,"31,950","4,259,980","7,160","1,198,940",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
40221877,993550,24 HR bupropion hydrobromide 174 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,7/3/2010,12/30/2099,180,"54,660",60,"10,900",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
40221879,993567,24 HR bupropion hydrobromide 348 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,7/3/2010,12/30/2099,150,"109,040",50,"14,420",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
40221881,993681,24 HR bupropion hydrobromide 522 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,7/3/2010,12/30/2099,110,"143,750",40,"13,570",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
40221871,993541,24 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,7/3/2010,12/30/2099,"114,537,720","117,310,630","16,671,460","17,349,060",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
40221874,993557,24 HR bupropion hydrochloride 300 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,7/3/2010,12/30/2099,"103,457,820","105,736,780","8,744,120","9,147,390",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
42707259,1232585,24 HR bupropion hydrochloride 450 MG Extended Release Oral Tablet,Quant Clinical Drug,Standard,5/6/2012,12/30/2099,"385,690","660,390","78,230","123,150",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
19130124,795735,{56 (varenicline 1 MG Oral Tablet [Chantix]) } Pack [Chantix Continuing Months Of Therapy],Branded Pack,Standard,5/31/2008,12/30/2099,"6,436,330","6,436,330","2,308,560","2,308,560",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
19128025,749788,{56 (varenicline 1 MG Oral Tablet) } Pack,Clinical Pack,Standard,12/29/2007,12/30/2099,"102,260","6,538,590","33,350","2,341,910",Drug,RxNorm,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'varenicline'"">1"
44035184,OMOP1029815,Bupropion 150 MG Extended Release Oral Tablet [Act Bupropion],Branded Drug,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet'"">1"
44115973,OMOP1110604,Bupropion 150 MG Extended Release Oral Tablet [Act Bupropion] by Actavis,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet'"">1"
42966741,OMOP4693197,Bupropion 150 MG Extended Release Oral Tablet [ADDPION],Branded Drug,Standard,8/20/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet'"">1"
42966742,OMOP4693198,Bupropion 150 MG Extended Release Oral Tablet [ANPRESS],Branded Drug,Standard,8/20/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet'"">1"
44048318,OMOP1042949,Bupropion 150 MG Extended Release Oral Tablet [Ava-Bupropion],Branded Drug,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet'"">1"
44077256,OMOP1071887,Bupropion 150 MG Extended Release Oral Tablet [Ava-Bupropion] by Avanstra,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
42966746,OMOP4693202,Bupropion 150 MG Extended Release Oral Tablet [BINEX BUPROPION HCL],Branded Drug,Standard,8/20/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
21084548,OMOP409907,Bupropion 150 MG Extended Release Oral Tablet Box of 100,Clinical Drug Box,Standard,8/23/2017,12/30/2099,0,820,0,650,Drug,RxNorm Extension,
43293066,OMOP565683,Bupropion 150 MG Extended Release Oral Tablet Box of 30,Clinical Drug Box,Standard,8/23/2017,12/30/2099,"7,650","29,870","1,030","16,140",Drug,RxNorm Extension,
21104250,OMOP409906,Bupropion 150 MG Extended Release Oral Tablet Box of 60,Clinical Drug Box,Standard,8/23/2017,12/30/2099,700,"1,420",500,"1,040",Drug,RxNorm Extension,
36036362,OMOP5046363,bupropion 150 MG Extended Release Oral Tablet Box of 60 by biomo,Marketed Product,Standard,6/16/2021,12/30/2099,160,160,100,100,Drug,RxNorm Extension,
43287638,OMOP565692,Bupropion 150 MG Extended Release Oral Tablet Box of 90,Clinical Drug Box,Standard,8/23/2017,12/30/2099,0,"72,130",0,"18,920",Drug,RxNorm Extension,
42966743,OMOP4693199,Bupropion 150 MG Extended Release Oral Tablet [BUPRON],Branded Drug,Standard,8/20/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43820782,OMOP669304,Bupropion 150 MG Extended Release Oral Tablet [Bupropion 1A Pharma],Branded Drug,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43694855,OMOP669305,Bupropion 150 MG Extended Release Oral Tablet [Bupropion 1A Pharma] by 1 A,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43604823,OMOP669312,Bupropion 150 MG Extended Release Oral Tablet [Bupropionhydrochlorid Hexal],Branded Drug,Standard,8/23/2017,12/30/2099,0,"15,620",0,"5,510",Drug,RxNorm Extension,
41285790,OMOP2483752,Bupropion 150 MG Extended Release Oral Tablet [Bupropionhydrochlorid Hexal] Box of 30,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,"3,110",0,"2,240",Drug,RxNorm Extension,
41074867,OMOP2272829,Bupropion 150 MG Extended Release Oral Tablet [Bupropionhydrochlorid Hexal] Box of 30 by Novartis,Marketed Product,Standard,8/23/2017,12/30/2099,"3,110","3,110","2,240","2,240",Drug,RxNorm Extension,
41005057,OMOP2203019,Bupropion 150 MG Extended Release Oral Tablet [Bupropionhydrochlorid Hexal] Box of 90,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,"12,510",0,"3,270",Drug,RxNorm Extension,
41043503,OMOP2241465,Bupropion 150 MG Extended Release Oral Tablet [Bupropionhydrochlorid Hexal] Box of 90 by Novartis,Marketed Product,Standard,8/23/2017,12/30/2099,"12,510","12,510","3,270","3,270",Drug,RxNorm Extension,
43640912,OMOP669313,Bupropion 150 MG Extended Release Oral Tablet [Bupropionhydrochlorid Hexal] by Hexal,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41161586,OMOP2359548,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Neuraxpharm],Branded Drug,Standard,8/23/2017,12/30/2099,0,"16,000",0,"4,140",Drug,RxNorm Extension,
41192747,OMOP2390709,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Neuraxpharm] Box of 30,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41200295,OMOP2398257,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Neuraxpharm] Box of 30 by Neuraxpharm,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41130224,OMOP2328186,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Neuraxpharm] Box of 90,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,"16,000",0,"4,140",Drug,RxNorm Extension,
40856553,OMOP2054515,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Neuraxpharm] Box of 90 by Neuraxpharm,Marketed Product,Standard,8/23/2017,12/30/2099,"16,000","16,000","4,140","4,140",Drug,RxNorm Extension,
43677055,OMOP669303,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Neuraxpharm] by Neuraxpharm,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
44048317,OMOP1042948,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Sr],Branded Drug,Standard,8/23/2017,12/30/2099,960,960,150,150,Drug,RxNorm Extension,
44090159,OMOP1084790,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Sr] by Pro Doc Limitee,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
44103177,OMOP1097808,Bupropion 150 MG Extended Release Oral Tablet [Bupropion Sr] by Sanis,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43265838,OMOP565726,Bupropion 150 MG Extended Release Oral Tablet [Clorprax],Branded Drug,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43276890,OMOP565736,Bupropion 150 MG Extended Release Oral Tablet [Clorprax] Box of 30,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43293067,OMOP565747,Bupropion 150 MG Extended Release Oral Tablet [Clorprax] Box of 90,Branded Drug Box,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43820783,OMOP669306,Bupropion 150 MG Extended Release Oral Tablet [Elontril],Branded Drug,Standard,8/23/2017,12/30/2099,0,"53,330",0,"18,730",Drug,RxNorm Extension,
41130225,OMOP2328187,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30,Branded Drug Box,Standard,8/23/2017,12/30/2099,"9,750","14,550","6,220","9,300",Drug,RxNorm Extension,
41324629,OMOP2522591,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Aca Mueller,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41168914,OMOP2366876,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Axicorp,Marketed Product,Standard,8/23/2017,12/30/2099,120,120,90,90,Drug,RxNorm Extension,
40822565,OMOP2020527,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Bb Farma,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41200294,OMOP2398256,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Beragena,Marketed Product,Standard,8/23/2017,12/30/2099,410,410,300,300,Drug,RxNorm Extension,
40856552,OMOP2054514,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Cc,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
40981114,OMOP2179076,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Emra-Med,Marketed Product,Standard,8/23/2017,12/30/2099,"2,460","2,460","1,620","1,620",Drug,RxNorm Extension,
40856554,OMOP2054516,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Eurim-Pharm,Marketed Product,Standard,8/23/2017,12/30/2099,410,410,240,240,Drug,RxNorm Extension,
40950020,OMOP2147982,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Gerke,Marketed Product,Standard,8/23/2017,12/30/2099,"1,260","1,260",760,760,Drug,RxNorm Extension,
40856551,OMOP2054513,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Kohlpharma,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
40825683,OMOP2023645,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 30 by Orifarm Leverkus,Marketed Product,Standard,8/23/2017,12/30/2099,140,140,70,70,Drug,RxNorm Extension,
41005060,OMOP2203022,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90,Branded Drug Box,Standard,8/23/2017,12/30/2099,"25,410","38,780","5,780","9,430",Drug,RxNorm Extension,
41168913,OMOP2366875,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Aca Mueller,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
41168912,OMOP2366874,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Axicorp,Marketed Product,Standard,8/23/2017,12/30/2099,590,590,180,180,Drug,RxNorm Extension,
41168917,OMOP2366879,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Bb Farma,Marketed Product,Standard,8/23/2017,12/30/2099,"1,200","1,200",370,370,Drug,RxNorm Extension,
40981113,OMOP2179075,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Beragena,Marketed Product,Standard,8/23/2017,12/30/2099,"1,900","1,900",440,440,Drug,RxNorm Extension,
41200292,OMOP2398254,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Cc,Marketed Product,Standard,8/23/2017,12/30/2099,950,950,280,280,Drug,RxNorm Extension,
40856550,OMOP2054512,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Emra-Med,Marketed Product,Standard,8/23/2017,12/30/2099,"4,020","4,020","1,150","1,150",Drug,RxNorm Extension,
40981112,OMOP2179074,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Eurim-Pharm,Marketed Product,Standard,8/23/2017,12/30/2099,70,70,40,40,Drug,RxNorm Extension,
1971776,OMOP5164345,bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Fd,Marketed Product,Standard,1/27/2022,12/30/2099,30,30,10,10,Drug,RxNorm Extension,
41200291,OMOP2398253,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Gerke,Marketed Product,Standard,8/23/2017,12/30/2099,"3,340","3,340",870,870,Drug,RxNorm Extension,
40918737,OMOP2116699,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Kohlpharma,Marketed Product,Standard,8/23/2017,12/30/2099,"1,270","1,270",310,310,Drug,RxNorm Extension,
41262091,OMOP2460053,Bupropion 150 MG Extended Release Oral Tablet [Elontril] Box of 90 by Orifarm Leverkus,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43640911,OMOP669307,Bupropion 150 MG Extended Release Oral Tablet [Elontril] by Glaxosmithkline,Marketed Product,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
42966747,OMOP4693203,Bupropion 150 MG Extended Release Oral Tablet [HEALTHPION],Branded Drug,Standard,8/20/2018,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
43586695,OMOP669308,Bupropion 150 MG Extended Release Oral Tablet [Magerion],Branded Drug,Standard,8/23/2017,12/30/2099,0,0,0,0,Drug,RxNorm Extension,
